brand,model,car_name,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,brand_normalized,brand_group
Skoda,Fabia,Skoda Fabia,13900.0,2014,2,105.0,0,petrol,1.2,1,0,0,0,0,0,skoda,Budget
Suzuki,Sx4 Crossover,Suzuki SX4 crossover,72500.0,2018,1,140.0,0,petrol,1.4,0,1,0,0,1,1,suzuki,Budget
Skoda,Kodiaq,Skoda Kodiaq,174900.0,2023,1,150.0,0,petrol,1.5,0,1,0,0,1,1,skoda,Budget
Skoda,Superb 2019 Onwards,Skoda Superb (2019 onwards),228000.0,2023,2,280.0,1,petrol,2.0,0,1,0,0,1,1,skoda,Budget
Toyota,Corolla,Toyota Corolla Hybrid,4000.0,2019,1,98.0,0,petrol,1.8,0,0,1,1,1,1,toyota,Budget
Audi,A1,Audi A1,92000.0,2018,1,95.0,0,petrol,1.0,1,1,0,1,0,0,audi,Luxury
Nissan,Juke,Nissan Juke / Juke,27900.0,2012,3,117.0,0,petrol,1.6,1,1,0,0,0,0,nissan,Budget
Seat,Leon,Seat Leon,28900.0,2013,2,160.0,0,petrol,1.8,1,1,0,0,0,0,seat,Budget
Kia,Niro Hybrid,Kia Niro Hybrid,6000.0,2018,1,141.0,0,hybrid,1.6,0,0,0,0,1,1,kia,Budget
Dacia,Stabs,Dacia stabs,2900.0,2019,1,95.0,0,diesel,1.5,1,0,1,1,0,0,dacia,Budget
BMW,2 Series,BMW 2 Series,139000.0,2015,6,326.0,0,petrol,3.0,1,1,0,0,0,0,bmw,Luxury
Tesla,Model 3,Tesla Model 3,180000.0,2021,1,498.0,1,electric,,1,0,0,1,0,0,tesla,Luxury
Hyundai,I30,Hyundai i30,3000.0,2015,2,135.0,0,petrol,1.6,1,1,0,0,0,0,hyundai,Budget
Lexus,Is300H,Lexus IS300h,122000.0,2018,3,181.0,0,hybrid,2.5,0,1,0,0,1,1,lexus,Luxury
Toyota,Bz4X,Toyota BZ4X,199000.0,2022,1,218.0,1,electric,,0,0,0,0,0,0,toyota,Budget
Hyundai,Elantra Hybrid 2021 Onwards,Hyundai Elantra Hybrid (2021 onwards),140000.0,2022,3,201.0,0,hybrid,1.6,0,1,0,0,1,1,hyundai,Budget
Renault,U5,Eways U5,133000.0,2021,1,204.0,0,electric,,0,1,0,0,1,1,renault,Budget
Mazda,Cx5,Mazda CX-5,97500.0,2019,1,165.0,0,petrol,2.0,0,1,1,1,0,0,mazda,Other
Renault,Megane,Renault Megane Grand Coupe,3800.0,2021,2,116.0,0,diesel,1.5,0,1,1,1,0,0,renault,Budget
Subaru,Forester,Subaru Forester,174000.0,2022,1,182.0,1,petrol,2.5,1,1,0,0,1,1,subaru,Other
Chevrolet,Trax,Chevrolet Trax,21000.0,2014,2,140.0,0,electric,1.8,1,0,0,1,0,0,chevrolet,Budget
Mazda,Cx5,Mazda CX-5,41500.0,2013,6,155.0,0,petrol,2.0,1,1,0,1,0,0,mazda,Other
Peugeot,2008,Peugeot 2008,148000.0,2024,1,130.0,0,petrol,1.2,0,1,0,1,1,1,peugeot,Other
Toyota,Corolla,Toyota Corolla Hybrid,62650.0,2019,2,98.0,0,hybrid,1.8,0,1,1,0,0,0,toyota,Budget
Ford,Mustang,Ford Mustang,165000.0,2019,2,310.0,0,petrol,2.3,1,1,1,0,0,0,ford,Other
Audi,A3,Audi A3,79000.0,2017,3,190.0,0,petrol,2.0,0,1,1,1,0,0,audi,Luxury
Isuzu,2X4 Dmax,Isuzu 2X4 D-MAX,69770.0,2016,2,163.0,0,diesel,2.5,1,0,1,0,0,0,isuzu,Other
Peugeot,2008,Peugeot 2008,72900.0,2021,1,130.0,0,petrol,1.2,0,1,1,1,0,0,peugeot,Other
Kia,Ceed,Kia CEED / CEED,29900.0,2014,2,135.0,0,petrol,1.6,1,0,0,0,0,0,kia,Budget
Mitsubishi,Asx,Mitsubishi ASX,88000.0,2021,1,150.0,0,petrol,2.0,0,1,1,1,0,0,mitsubishi,Other
Hyundai,Ioniq,Hyundai Ioniq,75000.0,2019,1,141.0,0,hybrid,1.6,0,0,1,1,0,0,hyundai,Budget
Hyundai,Ioniq,Hyundai Ioniq,79000.0,2020,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,hyundai,Budget
BMW,5 Series,BMW 5 Series,128000.0,2016,2,306.0,0,petrol,3.0,1,1,1,0,0,0,bmw,Luxury
Kia,Niro Hybrid,Kia Niro Hybrid,70000.0,2017,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,kia,Budget
Kia,Sportage,Kia Sportage,12000.0,2021,2,177.0,0,petrol,1.6,0,1,0,0,0,1,kia,Budget
Peugeot,2008,Peugeot 2008,114000.0,2022,1,130.0,0,diesel,1.5,0,1,0,0,1,1,peugeot,Other
Jeep,Wrangler,Jeep / Jeep Wrangler short,219250.0,2021,1,270.0,1,petrol,2.0,1,1,0,0,0,0,jeep,Other
Mazda,5,Mazda 5,22500.0,2011,2,145.0,0,petrol,2.0,1,1,0,0,0,0,mazda,Other
Subaru,Forester,Subaru Forester,129300.0,2022,1,182.0,1,petrol,2.5,1,1,1,0,0,0,subaru,Other
Kia,Niro Hybrid,Kia Niro Hybrid,73000.0,2019,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,kia,Budget
Peugeot,3008,Peugeot 3008,5000.0,2019,2,130.0,0,diesel,1.5,0,1,1,1,0,0,peugeot,Other
Skoda,Superb Until 2019,Skoda Superb (until 2019),69000.0,2017,2,180.0,0,petrol,1.8,0,1,1,1,0,0,skoda,Budget
Seat,Ibiza,seat Ibiza,27000.0,2013,2,105.0,0,petrol,1.2,1,0,0,0,0,0,seat,Budget
Skoda,Kodiaq,Skoda Kodiaq,131999.0,2018,2,190.0,1,diesel,2.0,0,1,0,0,1,1,skoda,Budget
Nissan,Xtrail,Nissan X-Trail,94900.0,2019,1,130.0,0,diesel,1.6,0,1,1,1,0,0,nissan,Budget
Seat,Arona,Seat Arona,74000.0,2019,1,115.0,0,petrol,1.0,0,1,0,0,1,1,seat,Budget
Toyota,Corolla,Toyota Corolla Hybrid,87900.0,2021,1,98.0,0,hybrid,1.8,0,0,0,1,1,1,toyota,Budget
Mercedes,A,Mercedes A-Class,230000.0,2021,2,160.0,0,hybrid,1.3,1,1,0,0,0,0,mercedes,Luxury
Chevrolet,Trax,Chevrolet Trax,69900.0,2020,1,140.0,0,electric,1.4,1,1,1,0,0,0,chevrolet,Budget
Mazda,2,Mazda 2,75000.0,2022,2,116.0,0,petrol,1.5,1,1,1,0,0,0,mazda,Other
Hyundai,I30Cw,Hyundai i30CW,12000.0,2011,2,126.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget
Toyota,Chr,Toyota C-HR,90000.0,2017,1,98.0,0,hybrid,1.8,0,1,1,0,0,0,toyota,Budget
Mercedes,E,Mercedes E-Class,188770.0,2018,2,211.0,0,hybrid,2.0,1,0,0,1,0,0,mercedes,Luxury
Nissan,Xtrail,Nissan X-Trail,90000.0,2017,1,130.0,0,diesel,1.6,0,1,1,1,0,0,nissan,Budget
Mazda,Cx5,Mazda CX-5,95000.0,2018,2,165.0,0,petrol,2.0,0,1,1,1,0,0,mazda,Other
Isuzu,4X4 Dmax,Isuzu 4X4 D-MAX,168000.0,2020,2,163.0,1,diesel,1.9,0,1,1,1,0,0,isuzu,Other
BMW,X5,BMW X5,10000.0,2018,1,245.0,1,hybrid,2.0,1,0,1,0,1,1,bmw,Luxury
Jeep,Grand Cherokee,Jeep / Jeep Grand Cherokee,129000.0,2017,1,282.0,1,petrol,3.6,1,1,0,0,0,0,jeep,Other
Mitsubishi,Asx,Mitsubishi ASX,95000.0,2021,1,150.0,0,petrol,2.0,0,1,1,1,0,0,mitsubishi,Other
Audi,Q7,Audi Q7,174000.0,2017,1,272.0,1,diesel,3.0,1,1,0,0,0,0,audi,Luxury
Toyota,Land Cruiser,Toyota Land Cruiser short,105000.0,2008,2,173.0,1,diesel,3.0,0,1,0,0,0,0,toyota,Budget
Kia,Picanto,Kia Picanto,61000.0,2018,1,84.0,0,petrol,1.2,1,1,1,0,0,0,kia,Budget
Mazda,Cx5,Mazda CX-5,110000.0,2018,1,165.0,0,petrol,2.0,0,1,1,1,0,0,mazda,Other
Chevrolet,Traverse,Chevrolet Traverse,62000.0,2015,2,281.0,1,electric,3.6,1,1,1,0,0,0,chevrolet,Budget
Hyundai,I10,Hyundai i10,64900.0,2021,2,84.0,0,petrol,1.2,1,1,1,0,0,0,hyundai,Budget
BMW,1 Series,BMW 1 Series,198770.0,2017,2,340.0,0,petrol,3.0,1,1,1,0,0,0,bmw,Luxury
Skoda,Superb 2019 Onwards,Skoda Superb (2019 onwards),165000.0,2022,1,190.0,0,petrol,2.0,1,1,0,0,1,1,skoda,Budget
Mazda,3,Mazda 3,94000.0,2020,3,165.0,0,petrol,2.0,0,1,0,0,1,1,mazda,Other
Mazda,3,Mazda 3,56900.0,2017,4,165.0,0,petrol,2.0,1,1,0,1,0,0,mazda,Other
Hyundai,Tucson,Hyundai Tucson,135000.0,2021,2,180.0,0,petrol,1.6,0,0,1,0,1,1,hyundai,Budget
Chevrolet,Traverse,Chevrolet Traverse,119770.0,2019,1,310.0,1,electric,3.6,1,0,1,0,0,0,chevrolet,Budget
Skoda,Octavia,Skoda Octavia,71500.0,2019,1,115.0,0,petrol,1.0,0,1,0,1,1,1,skoda,Budget
Toyota,Rav4 Hybrid,Toyota RAV4 Hybrid,154800.0,2021,1,178.0,0,hybrid,2.5,0,0,0,1,1,1,toyota,Budget
Peugeot,2008,Peugeot 2008,4000.0,2018,1,110.0,0,petrol,1.2,1,0,1,1,0,0,peugeot,Other
Volkswagen,Touareg,Volkswagen Touareg,3000.0,2007,4,225.0,1,diesel,3.0,1,1,0,0,0,0,volkswagen,Other
Toyota,Corolla,Toyota Corolla Hybrid,119900.0,2021,1,98.0,0,hybrid,1.8,1,1,0,0,0,0,toyota,Budget
Citroen,C4 Speedorer,Citroen C4 Speedorer,52000.0,2019,1,130.0,0,petrol,1.2,0,1,0,0,1,1,citroen,Other
Mazda,3,Mazda 3,37900.0,2014,3,120.0,0,petrol,1.5,1,1,0,0,0,0,mazda,Other
Mitsubishi,Outlander,Mitsubishi Outlander,109000.0,2020,1,150.0,0,petrol,2.0,0,1,0,0,1,1,mitsubishi,Other
Hyundai,Tucson,Hyundai Tucson,6000.0,2016,2,132.0,0,petrol,1.6,1,1,0,0,0,0,hyundai,Budget
Hyundai,I30,Hyundai i30,24500.0,2012,2,135.0,0,petrol,1.6,1,1,0,0,0,0,hyundai,Budget
Suzuki,Jimny,Suzuki Jimny,112000.0,2020,2,102.0,1,petrol,1.5,1,1,1,0,0,0,suzuki,Budget
Kia,Ceed,Kia CEED / CEED,25000.0,2016,3,136.0,0,diesel,1.6,0,1,1,1,0,0,kia,Budget
Volvo,Xc40,Volvo XC40,235000.0,2022,2,407.0,1,electric,,0,0,1,0,0,0,volvo,Other
Hyundai,I25,Hyundai i25,40000.0,2017,3,100.0,0,petrol,1.4,1,0,1,0,0,0,hyundai,Budget
Renault,Koleos,Renault Koleos,112500.0,2021,2,150.0,0,diesel,1.7,0,1,0,0,1,1,renault,Budget
Mazda,Cx5,Mazda CX-5,53000.0,2015,2,165.0,0,petrol,2.0,1,1,0,1,0,0,mazda,Other
Chevrolet,Savanna,Chevrolet Savanna long,14500.0,2019,1,181.0,0,diesel,4.5,1,0,0,0,0,0,chevrolet,Budget
Toyota,Rav4 Hybrid,Toyota RAV4 Hybrid,233000.0,2023,1,178.0,0,hybrid,2.5,0,1,0,0,1,1,toyota,Budget
Hyundai,Ioniq,Hyundai Ioniq,110000.0,2021,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,hyundai,Budget
Nissan,Xtrail,Nissan X-Trail,72900.0,2017,2,130.0,0,diesel,1.6,0,1,1,1,0,0,nissan,Budget
Mitsubishi,Outlander,Mitsubishi Outlander,23000.0,2010,3,170.0,1,petrol,2.4,1,1,0,0,0,0,mitsubishi,Other
Seat,Arona,Seat Arona,85000.0,2021,1,110.0,0,petrol,1.0,0,1,0,0,1,1,seat,Budget
MINI,One,MINI ONE,82900.0,2018,2,102.0,0,petrol,1.5,1,0,1,1,0,0,mini,Other
Toyota,Corolla,Toyota Corolla Hybrid,6000.0,2019,1,98.0,0,hybrid,1.8,0,0,0,0,1,1,toyota,Budget
Toyota,Corolla,Toyota Corolla Hybrid,95500.0,2020,1,98.0,0,hybrid,1.8,1,0,0,0,1,1,toyota,Budget
Toyota,Prius Plus Hybrid,Toyota Prius Plus Hybrid,75000.0,2019,1,99.0,0,hybrid,1.8,1,0,0,1,0,0,toyota,Budget
Tesla,Model 3,Tesla Model 3,165000.0,2022,1,283.0,0,electric,,0,1,0,0,1,1,tesla,Luxury
Renault,Clio 4Th Generation 20132019,Renault Clio 4th generation (2013-2019),21000.0,2013,3,120.0,0,petrol,1.2,1,1,0,0,0,0,renault,Budget
Toyota,Aygo Aygo,Toyota Aygo (AYGO),17900.0,2013,3,69.0,0,petrol,1.0,1,0,0,1,0,0,toyota,Budget
Kia,Sportage,Kia Sportage,85600.0,2021,1,136.0,0,diesel,1.6,0,1,1,1,0,0,kia,Budget
Dacia,Sandro,Dacia Sandro,63000.0,2021,1,90.0,0,petrol,0.9,1,0,1,1,0,0,dacia,Budget
Honda,Crv,Honda CR-V,127000.0,2021,1,193.0,1,petrol,1.5,0,1,0,0,1,1,honda,Budget
Toyota,Corolla,Toyota Corolla RUN-X,2000.0,2005,2,110.0,0,petrol,1.6,1,0,0,0,0,0,toyota,Budget
BMW,3 Series,BMW 3 Series,81000.0,2016,2,136.0,0,petrol,1.5,1,1,0,1,0,0,bmw,Luxury
Kia,Picanto,Kia Picanto,65000.0,2021,1,84.0,0,petrol,1.2,1,1,1,0,0,0,kia,Budget
Renault,Megane,Renault Megane Grand Coupe,47000.0,2019,2,116.0,0,diesel,1.5,0,1,0,0,1,1,renault,Budget
Mitsubishi,Outlander,Mitsubishi Outlander,68000.0,2015,2,150.0,0,petrol,2.0,1,1,0,0,0,0,mitsubishi,Other
Toyota,Corolla,Toyota Corolla Hybrid,99000.0,2020,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,toyota,Budget
Hyundai,I25,Hyundai i25,55900.0,2017,2,124.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget
Citroen,Berlingo 1St Generation Until 2012,Citroen Berlingo 1st generation (until 2012),15500.0,2011,2,75.0,0,diesel,1.6,1,0,0,1,0,0,citroen,Other
Renault,Grand Scenic,Renault Grand Scenic,69900.0,2020,1,140.0,0,petrol,1.3,1,1,1,0,0,0,renault,Budget
Volkswagen,Kravel,Volkswagen Kravel,149800.0,2019,1,150.0,0,diesel,2.0,1,0,1,0,0,0,volkswagen,Other
Mitsubishi,L200 Hunter 4X4,Mitsubishi L200 Hunter 4X4,179000.0,2021,2,150.0,1,diesel,2.3,1,1,1,0,0,0,mitsubishi,Other
Toyota,Corolla,Toyota Corolla Hybrid,99900.0,2021,1,98.0,0,hybrid,1.8,1,0,0,0,1,1,toyota,Budget
Kia,Niro Hybrid,Kia Niro Hybrid,75000.0,2019,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,kia,Budget
Audi,Etron,Audi E-tron,229000.0,2019,2,408.0,1,electric,,0,1,0,1,0,0,audi,Luxury
Kia,Niro,Kia Niro EV,145000.0,2022,1,204.0,0,electric,,0,1,0,0,1,1,kia,Budget
Alfa Romeo,Romeo,Alfa Romeo Giulietta,4000.0,2016,4,240.0,0,petrol,1.7,1,1,0,0,0,0,alfa romeo,Other
Toyota,Rav4 Is Long,Toyota RAV4 is long,87000.0,2017,1,152.0,1,petrol,2.0,0,1,1,1,0,0,toyota,Budget
Honda,Crv,Honda CR-V,3500.0,2011,4,150.0,1,petrol,2.0,1,1,0,0,0,0,honda,Budget
Alfa Romeo,Romeo,Alfa Romeo Giulietta,68000.0,2016,4,240.0,0,petrol,1.7,0,0,0,1,0,0,alfa romeo,Other
Cadillac,Srx,Cadillac SRX,53500.0,2014,3,314.0,1,petrol,3.6,1,1,0,0,0,0,cadillac,Luxury
Hyundai,I10,Hyundai i10,32900.0,2015,3,87.0,0,petrol,1.2,1,1,0,0,0,0,hyundai,Budget
Kia,Picanto,Kia Picanto,64000.0,2019,1,84.0,0,petrol,1.2,0,1,1,0,0,0,kia,Budget
Peugeot,2008,Peugeot 2008,99000.0,2021,1,130.0,0,petrol,1.2,0,1,0,0,1,1,peugeot,Other
Toyota,Corolla,Toyota Corolla Cross,189001.0,2023,1,97.0,0,petrol,1.8,0,0,1,0,1,1,toyota,Budget
Audi,Rsq3,Audi RSQ3,10000.0,2016,3,367.0,1,petrol,2.5,1,1,0,0,0,0,audi,Luxury
Subaru,Xv,Subaru XV,48900.0,2014,2,114.0,1,petrol,1.6,1,1,0,1,0,0,subaru,Other
Volkswagen,Polo,Volkswagen Polo GTI,62900.0,2016,2,192.0,0,petrol,1.8,0,1,1,1,0,0,volkswagen,Other
Volvo,Xc40,Volvo XC40,165000.0,2020,1,190.0,0,petrol,2.0,1,1,1,0,0,0,volvo,Other
Land Rover,Rover Range Evoque,Land Rover Range Rover Evoque,10000.0,2021,3,200.0,1,hybrid,1.5,0,0,0,0,1,1,land rover,Luxury
Mazda,3,Mazda 3,115000.0,2022,1,165.0,0,petrol,2.0,1,1,1,0,0,0,mazda,Other
Skoda,Kodiaq,Skoda Kodiaq,225000.0,2023,1,150.0,0,petrol,1.5,0,1,0,0,1,1,skoda,Budget
Renault,Fluence,Renault Fluence,18000.0,2014,2,115.0,0,petrol,1.6,1,0,1,0,0,0,renault,Budget
Chery,Fx,Chery / Chery FX,6000.0,2024,1,186.0,0,petrol,1.6,0,1,0,0,1,1,chery,Budget
Cupra,Formentor,Copra Formentor,173000.0,2023,1,150.0,0,petrol,1.5,0,1,0,0,1,1,cupra,Other
Hyundai,Sonata Hybrid,Hyundai Sonata Hybrid,132875.0,2021,2,192.0,0,hybrid,2.0,0,1,0,0,1,1,hyundai,Budget
Nissan,Tiida,Nissan Tiida,1700.0,2010,3,110.0,0,petrol,1.6,1,0,0,0,0,0,nissan,Budget
Seat,Arona,Seat Arona,73000.0,2018,2,115.0,0,petrol,1.0,0,1,0,0,1,1,seat,Budget
Suzuki,Sx4 Crossover,Suzuki SX4 crossover,3000.0,2015,2,118.0,0,petrol,1.6,1,1,1,0,0,0,suzuki,Budget
Hyundai,Sonata Hybrid,Hyundai Sonata Hybrid,87000.0,2018,2,154.0,0,hybrid,2.0,0,0,0,0,1,1,hyundai,Budget
Citroen,C1,Citroen C1,27000.0,2015,1,69.0,0,petrol,1.0,1,0,0,1,0,0,citroen,Other
Hyundai,I30,Hyundai i30,43800.0,2016,2,135.0,0,petrol,1.6,0,1,1,1,0,0,hyundai,Budget
Peugeot,3008,Peugeot 3008,77777.0,2019,0,130.0,0,diesel,1.5,0,1,1,1,0,0,peugeot,Other
Mazda,3,Mazda 3,121900.0,2022,2,165.0,0,petrol,2.0,0,1,0,0,1,1,mazda,Other
Peugeot,107,Peugeot 107,1000.0,2013,2,68.0,0,petrol,1.0,1,0,0,1,0,0,peugeot,Other
Skoda,Superb 2019 Onwards,Skoda Superb (2019 onwards),189000.0,2021,1,156.0,0,hybrid,1.4,0,1,0,0,1,1,skoda,Budget
Skoda,Superb 2019 Onwards,Skoda Superb (2019 onwards),132000.0,2021,1,190.0,0,petrol,2.0,1,0,1,0,1,1,skoda,Budget
Toyota,Hilux 4X4,Toyota Hilux 4X4,154800.0,2018,1,150.0,1,diesel,2.4,1,1,0,1,0,0,toyota,Budget
Hyundai,Ix35,Hyundai iX35,53000.0,2013,3,184.0,1,diesel,2.0,1,1,0,0,0,0,hyundai,Budget
Alfa Romeo,Romeo Giulia,Alfa Romeo Giulia,10000.0,2021,1,280.0,0,petrol,2.0,1,0,1,0,1,1,alfa romeo,Other
Toyota,Chr,Toyota C-HR,85000.0,2018,2,98.0,0,hybrid,1.8,0,0,0,0,1,1,toyota,Budget
Skoda,Kodiaq,Skoda Kodiaq,124000.0,2021,1,150.0,0,petrol,1.5,0,1,0,0,1,1,skoda,Budget
Mitsubishi,Outlander,Mitsubishi Outlander,45850.0,2013,4,150.0,0,petrol,2.0,1,1,0,0,0,0,mitsubishi,Other
Cupra,Leon,Cupra Leon,188000.0,2022,2,150.0,0,hybrid,1.4,0,1,0,0,0,0,cupra,Other
Nissan,Qashqai,Nissan Qashqai,112000.0,2020,2,160.0,0,petrol,1.3,0,1,0,0,1,1,nissan,Budget
Alfa Romeo,Romeo Stelvio,Alfa Romeo Stelvio,215000.0,2021,2,280.0,1,petrol,2.0,0,1,0,0,1,1,alfa romeo,Other
Skoda,Superb Until 2019,Skoda Superb (until 2019),8000.0,2013,5,160.0,0,petrol,1.8,1,1,0,0,0,0,skoda,Budget
Citroen,Berlingo 2Nd Generation 20082019,Citroen Berlingo 2nd generation (2008-2019),1200.0,2017,2,75.0,0,diesel,1.6,1,0,1,1,0,0,citroen,Other
Seat,Ibiza,seat Ibiza,102000.0,2022,2,150.0,0,petrol,1.5,0,1,0,0,1,1,seat,Budget
Chevrolet,Malibu,Chevrolet Malibu,51000.0,2017,4,160.0,0,electric,1.5,1,1,1,0,0,0,chevrolet,Budget
Hyundai,I10,Hyundai i10,14000.0,2011,4,69.0,0,petrol,1.1,1,0,0,0,0,0,hyundai,Budget
Alfa Romeo,Romeo,Alfa Romeo Giulietta,19900.0,2012,4,170.0,0,petrol,1.4,1,1,0,1,0,0,alfa romeo,Other
Chevrolet,Spark,Chevrolet Spark,37000.0,2016,3,98.0,0,electric,1.4,0,0,1,0,0,0,chevrolet,Budget
Chevrolet,Equinox,Chevrolet Equinox,64900.0,2018,2,170.0,0,electric,1.5,1,1,1,0,0,0,chevrolet,Budget
Audi,Q5,Audi Q5,67900.0,2014,3,225.0,1,petrol,2.0,1,1,0,0,0,0,audi,Luxury
Kia,Picanto,Kia Picanto,37900.0,2016,1,85.0,0,petrol,1.2,1,1,1,0,0,0,kia,Budget
Seat,Arona,Seat Arona,83000.0,2021,1,115.0,0,petrol,1.0,0,1,0,0,1,1,seat,Budget
Skoda,Octavia,Skoda Octavia,49900.0,2016,1,110.0,0,petrol,1.2,1,0,0,0,0,0,skoda,Budget
Seat,Atka,Seat Atka,76500.0,2018,1,150.0,0,petrol,1.4,0,1,1,1,0,0,seat,Budget
Kia,Niro Phev,Kia Niro PHEV,122900.0,2022,1,141.0,0,electric,1.6,0,1,0,0,1,1,kia,Budget
Alfa Romeo,Romeo 147,Alfa Romeo 147,20000.0,2002,2,105.0,0,petrol,1.6,1,0,0,0,0,0,alfa romeo,Other
Nissan,Qashqai,Nissan Qashqai,105000.0,2021,2,160.0,0,petrol,1.3,0,1,0,0,1,1,nissan,Budget
Kia,Soul,Kia Soul,5000.0,2013,3,140.0,0,petrol,1.6,1,1,0,0,0,0,kia,Budget
Land Rover,Rover Range Evoque,Land Rover Range Rover Evoque,165000.0,2018,2,240.0,1,petrol,2.0,1,1,1,0,0,0,land rover,Luxury
Renault,Fluence,Renault Fluence,14500.0,2011,2,140.0,0,petrol,2.0,1,0,0,0,0,0,renault,Budget
Mazda,Cx5,Mazda CX-5,44000.0,2013,2,155.0,0,petrol,2.0,1,1,0,1,0,0,mazda,Other
Peugeot,308,Peugeot 308,3000.0,2016,2,130.0,0,petrol,1.2,1,1,0,1,0,0,peugeot,Other
Jeep,Wrangler,Jeep / Jeep Wrangler long,10000.0,2020,1,272.0,1,petrol,2.0,1,1,0,0,0,0,jeep,Other
Audi,A1,Audi A1,97000.0,2020,2,150.0,0,petrol,1.5,0,1,1,1,0,0,audi,Luxury
Peugeot,308,Peugeot 308,25500.0,2016,2,130.0,0,petrol,1.2,0,1,1,1,0,0,peugeot,Other
BMW,X5,BMW X5,205000.0,2017,2,313.0,1,hybrid,2.0,1,0,0,1,0,0,bmw,Luxury
Toyota,Yaris Hybrid,Toyota Yaris Hybrid,58000.0,2016,1,74.0,0,hybrid,1.5,1,1,0,0,0,0,toyota,Budget
Toyota,Avalon Hybrid,Toyota Avalon Hybrid,78000.0,2015,4,200.0,1,hybrid,2.5,0,1,1,0,0,0,toyota,Budget
Jeep,Compass,Jeep Compass,129000.0,2021,1,150.0,0,petrol,1.3,0,1,0,0,1,1,jeep,Other
Citroen,C4 Cactus,Citroen C4 Cactus,8000.0,2019,1,130.0,0,petrol,1.2,0,1,1,1,0,0,citroen,Other
Renault,Clio 5Th Generation 2019 Onwards,Renault Clio 5th generation (2019 onwards),77450.0,2020,1,131.0,0,petrol,1.3,0,1,1,0,0,0,renault,Budget
Citroen,Berlingo 3Rd Generation 2018 Onwards,Citroen Berlingo 3rd generation (2018 onwards),74800.0,2019,1,130.0,0,diesel,1.5,1,0,1,1,0,0,citroen,Other
BMW,2 Series,BMW 2 Series,166000.0,2015,4,326.0,0,petrol,3.0,1,1,0,0,0,0,bmw,Luxury
Toyota,Corolla,Toyota Corolla Hybrid,103000.0,2020,1,98.0,0,hybrid,1.8,0,0,0,1,1,1,toyota,Budget
Renault,Megane,Renault Megane Estate/ Grand Tour,72000.0,2019,1,110.0,0,diesel,1.5,0,1,1,1,0,0,renault,Budget
Ford,Galaxy,Ford Galaxy,23900.0,2015,2,202.0,0,petrol,2.0,1,0,0,0,0,0,ford,Other
Mitsubishi,Outlander,Mitsubishi Outlander,57900.0,2014,2,150.0,0,petrol,2.0,1,1,0,0,0,0,mitsubishi,Other
Hyundai,I10,Hyundai i10,26990.0,2015,2,66.0,0,petrol,1.0,1,0,0,0,0,0,hyundai,Budget
Suzuki,Swift,Suzuki Swift,93900.0,2023,1,90.0,0,hybrid,1.2,0,0,0,0,1,1,suzuki,Budget
Audi,A3,Audi A3,81000.0,2017,3,190.0,0,petrol,2.0,0,1,1,1,0,0,audi,Luxury
Toyota,Rav4 Hybrid,Toyota RAV4 Hybrid,215000.0,2021,1,178.0,1,hybrid,2.5,0,1,1,0,0,0,toyota,Budget
Nissan,Xtrail,Nissan X-Trail,65000.0,2018,1,130.0,0,diesel,1.6,0,1,1,1,0,0,nissan,Budget
Isuzu,Trooper,Isuzu Trooper long,30000.0,2003,4,159.0,1,diesel,3.0,1,1,0,0,0,0,isuzu,Other
Chevrolet,Spark,Chevrolet Spark,46500.0,2020,3,98.0,0,electric,1.4,1,1,1,0,0,0,chevrolet,Budget
Nissan,Qashqai,Nissan Qashqai,75000.0,2017,1,130.0,0,diesel,1.6,0,1,1,1,0,0,nissan,Budget
Nissan,Qashqai,Nissan Qashqai,60000.0,2018,2,130.0,0,diesel,1.6,0,1,1,1,0,0,nissan,Budget
Hyundai,I30,Hyundai i30,3500.0,2008,2,126.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget
Cadillac,Xt5,Cadillac XT5,159000.0,2019,1,310.0,0,petrol,3.6,1,1,0,0,0,0,cadillac,Luxury
Volvo,V40 Cross Country,Volvo V40 Cross Country,103000.0,2019,3,245.0,1,petrol,2.0,0,1,0,0,1,1,volvo,Other
Nissan,Xtrail,Nissan X-Trail,140000.0,2021,1,160.0,0,petrol,1.3,1,1,1,0,0,0,nissan,Budget
Mitsubishi,Outlander,Mitsubishi Outlander,6000.0,2017,2,150.0,0,petrol,2.0,0,1,0,0,1,1,mitsubishi,Other
Opel,Adam,Opal Adam,33700.0,2017,2,87.0,0,petrol,1.4,0,1,0,1,0,0,opel,Other
Renault,Megane,Renault Megane Grand Coupe,118000.0,2022,1,116.0,0,diesel,1.5,0,1,0,1,1,1,renault,Budget
Chrysler,300C,Chrysler 300C,88000.0,2016,3,282.0,0,petrol,3.6,1,1,0,0,0,0,chrysler,Other
